Order_ID,Customer_ID,Order_Date,Product_ID,Quantity,Unit_Price,Region,Payment_Method,Customer_Rating,Total_Price
00e8b11c-627f-4f5d-8d6e-1caffdfd1409,127df8f6-d701-425a-ae4a-e9225aa0176d,2025-04-12,P3523,1,306.6,North,Net Banking,1,306.6
fb9a65bf-53f2-4702-8e02-a25bb1dbd792,1282ebed-2614-4f33-9cd4-e7c2789f2a2e,2024-11-15,P1675,4,946.74,West,Debit Card,4,3786.96
fbe10f26-d98d-4abc-bf3d-8e6755db6b66,12876b53-60f2-46fa-88b7-b229eff9285b,2024-09-23,P6735,3,209.65,Central,Debit Card,4,628.95
e4e9d455-1735-476f-bcc5-17f44c8894ee,12897bb7-2d39-4764-ae5b-313686b7a746,2024-02-28,P6320,1,847.53,East,Net Banking,3,847.53
0880cab3-8ea2-4d04-8e4b-5e228fbfd6b9,1291e149-de4a-4218-a5a6-3722a56b870e,2024-11-29,P4895,5,676.43,North,Net Banking,4,3382.15
5fe04439-1a7d-4e4d-aca4-c53c7e44dae2,129d62c2-0226-47d7-8cbf-edcea40af180,2023-05-22,P4615,6,713.91,East,Debit Card,,4283.46
0fcc7330-ee0c-475e-ae98-0b177aec4465,12c6500a-1925-4c7b-9a71-d1ff47fb87d7,2024-06-16,P2137,4,240.59,South,UPI,4,962.36
6941eac9-e22f-4370-ae1c-15fb281076d0,12d8a473-c5a7-4b45-8564-1de530a861f9,2024-08-04,P9761,3,949.45,South,Cash,2,2848.35
ecbc0223-a747-4939-9f26-01a84189cf29,12e08dfb-63ee-4719-ac11-4226a1aa0a65,2025-05-01,P8460,9,278.35,West,Net Banking,4,2505.15
7fbc52e3-d924-451c-b382-1acd44c984ed,12efe237-06c4-4701-b98e-5247672b53c4,2025-03-10,P6422,4,873.16,South,Debit Card,1,3492.64
b9b9d4b6-bd18-46fb-b958-e375fe6415b3,12f2a978-7d87-43dd-b172-a8a829937a20,2025-04-21,P8448,3,28.14,Central,Cash,3,84.42
001b85f9-add7-4fe6-9781-d42053416782,12f418cf-a6ab-4055-9058-6adb3a9c3f86,2024-09-02,P5638,8,742.31,Central,Debit Card,4,5938.48
2197bbc9-782a-4a41-a6fe-2943e2219efd,13010011-11bf-405a-ba42-2e9dac1a953f,2024-04-29,P6778,1,398.04,North,Cash,2,398.04
95e3231d-e4d1-4293-a1a6-0876cd07f7d7,130604a9-27c4-4839-ae26-19edf1e800e4,2025-05-12,P9688,8,697,East,UPI,1,5576
87ff9c0e-460a-468e-9a75-40eec091eaf7,130869ff-997e-4874-b9d2-c779a8a70a67,2023-10-25,P1146,3,439.43,East,Credit Card,2,1318.29
1f7cd376-8baa-4128-a990-cd7b1aaa1b80,130d94d0-ca11-4cda-ba38-fb14784c4552,2024-07-06,P5113,6,770.03,East,UPI,4,4620.18
59439a59-8e5a-4ee2-8d2f-08726b59a37d,130e9a2b-68dc-4a9f-936c-597d1d5c1dd5,2024-06-06,P2669,6,858.09,North,UPI,2,5148.54
44bf02ac-ec8f-4170-b0ee-a8f794d42c97,1310e755-aaf2-4a2d-b02b-bc2da77e180c,2024-07-29,P8236,8,98.28,South,Net Banking,2,786.24
e9b4238f-28b6-4372-b411-e3f9d7250e28,131df8be-d350-4189-8f0d-91ab6e6a9820,2024-08-25,P3335,7,354.53,South,Net Banking,,2481.71
32598185-a6a3-48ff-aaec-0caf59d58728,131e76ad-c8b0-4fd1-bb7f-c68fe1d3379b,2024-11-07,P2015,9,591.64,North,UPI,3,5324.76
220a0cc1-022a-4c5b-86e3-cd679cb7b6c9,1324331b-209e-4285-94ed-247525163d5e,2023-07-10,P2076,9,870.99,West,Credit Card,2,7838.91
fed7a1c6-d61a-4ca5-9390-77ac9c760ebd,132ffe2b-f787-485c-9a2c-d2d2dbe15a44,2024-03-06,P5326,7,164.17,West,Debit Card,3,1149.19
b7346c4a-d386-4255-b13a-df09ff9731f8,1338da6c-00f0-44a8-87c2-58f8e38e92fc,2024-11-26,P3472,8,196.29,Central,Cash,4,1570.32
88cbb79b-c6d7-4d5c-8af8-72f80d58314a,13444086-0b95-4f9e-8453-796f1a677b1a,2025-05-03,P8361,8,897.62,South,Cash,3,7180.96
bcbc1743-41c9-40b8-9132-d7c486a47820,134561d0-ea05-4ccd-91bb-a5bf91bb41ff,2023-11-11,P2748,3,11.01,Central,Cash,1,33.03
85841689-ece0-46c2-9649-cf40e3aa4580,13473232-67a6-4d18-aa12-c819224076ec,2023-12-07,P7971,5,342.43,West,Debit Card,3,1712.15
4fad7371-d9a9-41d3-b987-22c0bda2d464,1364554f-4fa2-499d-8e0d-94d03c954c69,2024-09-30,P2788,7,921.82,South,Credit Card,2,6452.74
34c950a3-67d4-4904-b133-d9ce64042fda,136a1721-b4c8-4c70-b423-7e6246d0f787,2025-03-14,P2791,4,113.38,South,Cash,5,453.52
e79f348e-0048-40e8-bba9-bed9963b4195,13713538-ae8b-4de7-81b5-0686a6c6b55d,2024-05-12,P5528,1,729.34,South,Debit Card,3,729.34
264a06ea-76e1-499e-91d3-4631839bf30a,13774c3b-f03b-4405-b295-cb9f472352a4,2024-03-08,P9516,8,765.87,South,Net Banking,5,6126.96
6639d598-cdcb-4b9e-8f98-70e74bb24d80,1380413f-d356-4786-80eb-3de1e3890c2a,2023-09-29,P5359,4,895.3,West,Credit Card,,3581.2
e704e329-4c9b-46c8-9c8c-4a852c6bfc55,13809cd1-7600-4bc3-957b-c43926cc800b,2025-04-27,P2545,8,561.38,South,Debit Card,1,4491.04
b26b5fc2-6b3b-46e7-af63-0cddaa306d80,138ca9a0-7219-44ae-bb7c-334e6058eaed,2025-04-27,P8942,9,949.68,East,Net Banking,3,8547.12
1024b452-118c-4d88-a2a9-4002e4dcd3e9,138e0b4b-b2e9-46b2-8eec-6641958d8aec,2023-07-04,P5886,3,238.65,East,Debit Card,1,715.95
f0e60fbd-7df0-46de-990b-b2ccfe132d80,139a53bc-0979-4087-a59b-b3015b8de2cf,2025-05-10,P2140,4,882.66,East,Cash,4,3530.64
cf176804-3a50-4a92-8c68-fa7a49f2e778,13b3391d-03db-4176-b3b4-785b8795f320,2023-08-14,P9872,2,330.09,East,Cash,4,660.18
d31f0f41-afa3-464b-8696-5d5474042068,13bd45a3-201e-4306-95b0-72a7daefa4ee,2024-02-07,P4622,3,649.3,East,Credit Card,2,1947.9
77e8194e-5132-429b-8092-7681d23c69c9,13bd82ab-4164-4389-b329-509f65bf6fde,2025-01-06,P5586,7,330.39,Central,Debit Card,3,2312.73
7263f01a-d7a3-49e3-a984-eeba19857626,13e00049-51b0-445c-ac7d-2ef4f77a1e0a,2023-11-07,P7241,9,178.57,Central,UPI,1,1607.13
08e0dd5e-88d3-41fa-ab04-70bc8383315a,13e79d7e-3884-4bde-bc68-9fe750d6b028,2025-02-25,P3932,8,507.54,East,Debit Card,4,4060.32
bf6304b6-c6a3-445e-ade8-fba25dfd31d8,13e8bfa6-46dc-4d79-ac55-8cbb28a09fc5,2025-01-01,P5084,1,881.86,West,Debit Card,5,881.86
2fe00a43-1b89-4eba-ac0f-2a1b0e7391ed,13ec5b6f-c00c-4b22-b674-f41733d3ae47,2025-02-24,P6679,6,405.19,West,Cash,2,2431.14
c0f2c6ba-3ab6-4bb7-a5d0-59745951e7f4,13ec755c-4ff0-4097-b42d-b69cabc1ad0b,2024-12-11,P8598,5,909.38,East,Net Banking,5,4546.9
30662c27-eeb0-41ba-a54f-8770e9168d4d,13ed3a6f-acf9-418b-aa22-e842e39376f1,2024-02-23,P4661,6,680.84,Central,Cash,3,4085.04
d509e45f-4bb7-4dd4-b762-732ee779d304,13f417ff-bd3c-4900-b28f-a5071f2d0b44,2024-06-07,P1711,5,686.11,Central,Net Banking,4,3430.55
8d141eaf-3237-4f26-83b1-9a2ff9958b48,13fb8246-50b6-4f0b-a86d-286407b51b94,2024-10-19,P3718,6,824.29,South,UPI,2,4945.74
8691d662-36a4-4c8a-9011-ee1c571f89ce,13fd72d5-dc25-4633-a058-2b0dd92722a8,2024-03-07,P9463,6,194.91,South,Net Banking,4,1169.46
c48b7745-ed94-44a3-8d84-643e56029833,140085d6-b059-4abe-8522-9a5a3c4b44eb,2023-11-26,P8902,5,132.49,West,UPI,2,662.45
77d06672-cbe0-429d-bb13-e543bfb85c8e,14097190-ce81-4a1a-87d7-cd9ab00909f8,2023-05-25,P2418,9,31.82,Central,Credit Card,4,286.38
2e0f97c9-c452-49c1-9503-2f3460b40d7c,141da8cc-6129-45db-89c8-ed1c518aaafb,2024-01-20,P2000,6,536.35,Central,Credit Card,4,3218.1
5d914481-138c-4de1-90cb-48401c969b58,14390ccc-30f0-4c09-a324-615496dcc34f,2024-06-26,P4140,5,467.16,Central,Net Banking,4,2335.8
5d4cfc62-2666-485a-980a-4cfa232cc52f,1439f31e-f83c-4334-b231-91340fd3cd45,2023-11-08,P9583,3,317.56,North,Net Banking,1,952.68
ea40def8-35b9-4175-a263-c2bd0f9f34da,14459f71-a975-40f7-b71f-adbdfe48d80a,2024-11-16,P1275,7,250.32,South,Net Banking,4,1752.24
0dc6fce6-d9dc-4e7d-93a5-39aa46d794b3,14500639-f537-493f-9e70-36c1292db052,2024-04-09,P5984,7,387.52,Central,Net Banking,4,2712.64
10a91241-1dcf-402b-acbb-c1dcf32dff28,145fe038-1e61-44c8-a322-500183125636,2024-01-17,P3266,8,643.14,South,Cash,5,5145.12
575e719c-d553-4213-8c20-7bbb0a5ddb55,1463c845-5b01-43cd-9beb-4976d62eabae,2023-06-28,P7851,2,619.08,East,Credit Card,4,1238.16
867d0122-c9f2-4967-8078-22f0fcaf1a0a,146ddb01-2982-4b2e-9b5a-0751bee211d8,2024-05-21,P4843,1,277.71,Central,Credit Card,5,277.71
c3946696-188c-471f-8d95-9e824995ab81,14742a67-3814-49ef-b33e-d362dd537799,2024-04-13,P3312,8,731.64,West,Net Banking,4,5853.12
a2b1e1aa-1679-4764-aec1-5b6ec4d430e3,1474560b-bbd6-48d6-b4eb-f9fd2baecf49,2023-10-21,P8984,5,637.39,South,Net Banking,4,3186.95
619400ff-e085-4bc5-b04c-7c77c84fdb7d,14784a0c-5fca-477d-8d94-64167a805a43,2023-06-28,P9269,7,250.87,Central,Debit Card,3,1756.09
e3980a83-5ed7-478e-82eb-139f64a15471,1482c8a5-b737-4a69-bced-86a1a5a462a3,2024-05-09,P7941,7,399.56,West,Credit Card,3,2796.92
d74538ea-f648-4079-abb1-d25f7203ef8b,14931e20-360e-49d2-9ed1-9d61465d5365,2023-07-02,P8408,1,830.16,South,Credit Card,3,830.16
efe2e96f-870c-4429-8f5f-0d7682c6c662,1498f2c5-92f0-414e-aa00-46a98249089e,2023-07-15,P2670,9,885.05,Central,UPI,3,7965.45
47c9cc75-2b7c-4d3b-9011-36cd64b2d9bd,14a8aba7-c71c-4220-903c-6125654d67f2,2025-02-06,P6137,7,236.71,Central,UPI,1,1656.97
cc58471a-1ee8-420a-b5b1-ad0f36189f6f,14ba3157-7666-41c7-9c27-660674cbfe76,2023-10-12,P6027,7,25.41,South,Cash,4,177.87
626fa98f-d714-4155-86d4-dc2d8492776f,14bb6fbe-d9d6-4e59-bedf-ad80f62206e3,2023-10-22,P2701,3,218.47,South,Cash,4,655.41
6bdf21d8-c989-4447-9e4d-79281546ce8b,14c97f48-7802-4dbd-b176-d4f22b00f424,2023-08-01,P5945,9,152.85,South,Credit Card,3,1375.65
37f29227-15f5-4615-9de3-1210269217b2,14cb1810-20e8-4f02-a2c8-e7e2562d8156,2024-02-27,P6139,3,609.62,North,Cash,1,1828.86
d47c4b21-731f-4a98-a6ae-8b8c79831570,14d40403-3f4c-4f9b-9936-6830d1faa83a,2023-10-06,P1012,1,578.15,West,Debit Card,3,578.15
c4ca3356-742a-4846-9d17-aa77a0e68574,14d732ef-24e8-41d0-b09f-99ade4f6faa0,2024-01-17,P2410,7,869.28,South,UPI,3,6084.96
f3d02627-46f7-4106-9723-de13be3462fa,14e13dfb-ef76-4e1a-8ed4-7e82d75a560a,2025-01-27,P4714,9,694.83,Central,Debit Card,4,6253.47
af90a553-536c-40a8-9980-a9e6df7f9775,14e1b479-1f3b-466e-b731-d2773e4397bd,2024-11-18,P2928,2,21.99,West,Net Banking,4,43.98
648bf056-42c9-43dd-a325-824b781e715c,14e595b1-24a6-4aad-a32d-c9c23beb2239,2023-11-01,P7857,2,602.65,West,Net Banking,3,1205.3
e3f28810-ec32-49e2-adb8-c60879c0a695,14e728f6-35d5-4982-b42a-c468896839d9,2023-09-25,P5258,1,471.65,South,Cash,4,471.65
92a98c2e-86b2-4bfa-8901-0ab8099893cf,14ec1408-7970-4411-9038-9d4c0514cbd1,2023-10-18,P9168,9,72.25,East,UPI,4,650.25
6f605cd1-8809-423c-8d99-d8f90e2c0c02,14ee08cd-8abe-4fe6-a2a4-99a3d38e3ae0,2023-09-05,P8958,1,280.97,North,Cash,2,280.97
0e4f4c58-fe59-43ff-a9fc-b2023e56e1fb,14efc397-ab80-42ae-95a4-dd7da309e4e0,2023-11-28,P9506,3,657.1,North,Debit Card,2,1971.3
4a36930d-b653-4e01-949f-10ddceb153e0,14f794cb-4f31-4ae7-80b1-2fcd7d2f1835,2024-10-02,P3383,9,992.21,Central,Cash,,8929.89
9a4e164e-f3c9-4c91-b8b1-3af803740a07,14f87485-9ee4-4101-a397-8ae78a55a71b,2025-02-12,P8260,6,613.21,North,Net Banking,4,3679.26
dfd7e05d-2ee3-4842-936f-a231263c8430,14ff77b9-7a01-4ac9-82fa-c611d54364f7,2024-03-24,P3096,3,937.57,West,UPI,4,2812.71
84f50c18-db9a-4923-91ee-c5cd979d6c0e,1502e550-e910-466c-9eb9-9508bf3e77b3,2023-06-11,P3711,2,93.55,West,Credit Card,5,187.1
896ef0a3-70c2-414f-af00-6c9448ec777a,1509c6ad-7d6a-49a2-991c-3adafcb27135,2025-04-03,P5647,3,486.62,East,UPI,3,1459.86
b24ca21f-c340-487a-882d-c17dfd0f680c,15103c05-8699-46f6-b1d6-892cdb42c290,2024-10-16,P6792,1,699.27,West,Net Banking,,699.27
b0374af0-f1e3-4ff8-ac5c-5448906fd7c9,15104c12-eec3-4864-8f6e-ccd604f07e9a,2024-10-14,P2620,4,509.6,West,UPI,5,2038.4
368fad67-1a7d-421f-a01e-322d1b50bf13,15111dd5-313e-4867-bf40-1255a227b5b8,2024-03-25,P9870,6,522.5,North,Debit Card,3,3135
f8e702c8-a8dc-4344-a761-efd19f810ea5,15127229-4334-4867-92d5-de2475d76868,2023-08-18,P7468,6,554.54,South,Net Banking,4,3327.24
a75b53ef-192d-4907-af07-6a3e9a26e692,151474d8-34d5-436b-a952-44a03a297768,2025-01-20,P9609,6,161.96,West,Credit Card,3,971.76
2d7afc88-a99c-4d4c-b52e-11be27a405ed,15175388-ffdb-438e-adae-e14e0ae93dc1,2024-01-26,P6448,2,974.06,North,Debit Card,4,1948.12
191d58b5-91a4-4865-9b48-b644ba53016b,151afe89-668b-4c01-9e6e-88f24652839b,2024-08-27,P9005,9,618.49,East,Cash,4,5566.41
a5eae94c-ed68-43c5-8306-2fc63af1dae0,152bd685-7456-4c90-9aa3-1e93751a0091,2024-08-22,P1041,6,465.2,West,Debit Card,1,2791.2
314c17c0-d124-4829-bf8e-7776ef535077,152d9975-f2f9-470c-992c-11a2129b4462,2024-07-20,P4620,3,278.51,North,Net Banking,2,835.53
4b140c31-993e-451c-9600-ac39363c7ec2,153046e8-ff0d-4e7b-8080-d357c730a594,2023-07-25,P4337,1,465.99,South,Debit Card,5,465.99
3cc3e168-6c02-47a8-a408-1036010199b8,15343dc3-7c5f-4bd4-921d-cdae4bc91ee8,2023-08-16,P9593,2,395.07,East,Cash,3,790.14
86d67cba-a676-4eb0-b7fc-26841e211464,1538f6e6-1910-49d2-bd33-186465702de1,2025-02-20,P8297,9,66.15,South,Net Banking,2,595.35
1248216a-333d-493c-85e2-e37e8a0b5d84,1539290d-197f-4d9d-a676-1eefbd30149b,2023-06-10,P9460,8,497.95,South,Cash,3,3983.6
39d19383-bdd6-4af0-a460-51cbc6fe9740,153fee4a-0d03-46ee-872d-49ae6cae184e,2024-01-18,P9649,8,836.08,Central,UPI,3,6688.64
0584dd08-dc62-4074-928c-cd87b0c6393c,154271df-8208-456f-aa1a-decf41011d00,2023-05-14,P6900,1,894.95,West,UPI,,894.95
ecaabc84-3090-4ab8-815e-350b12d2b4ea,15443a15-c11a-4819-bb8c-3a8548642564,2025-01-19,P4820,1,735.44,North,Credit Card,3,735.44
3abdb52e-1e9d-4900-9a8c-f9deed4af604,154cac57-766c-47a4-a71f-eb0d7f045070,2024-08-10,P3039,8,222.41,East,Net Banking,4,1779.28
cf23ed0a-0777-4db3-820e-1e61951baf6a,15513981-d44a-4f22-8a55-6f15467d2746,2025-01-25,P1105,7,259.77,West,Cash,3,1818.39
058ba895-820e-4e66-868e-5609fa06f0ef,15589ff6-8c46-4437-8be9-414eb6aa731e,2024-10-31,P9115,3,67.98,East,Debit Card,3,203.94
caa05b77-ca16-4b0e-bcab-29b74f47d180,15595568-502f-48b1-bd7e-6cd6a0a05843,2023-05-19,P9286,4,754.54,North,Net Banking,4,3018.16
6f43b36e-3741-4099-bc54-557831d76dd0,1569d113-cd17-42f3-a72f-9a8b9c79516c,2024-08-25,P1251,4,34.77,West,Debit Card,4,139.08
d2d03026-ae22-4833-a447-ce4c337aa1ce,156e6462-c332-4846-ad3a-225a02e32c9a,2024-07-14,P2603,1,529.81,North,Cash,2,529.81
e8634cc9-5e76-4305-a7d3-8e97aea76807,156fa5f9-afc7-43ba-ae66-caf9490825bd,2024-07-11,P2666,3,316.8,Central,Net Banking,,950.4
69be7200-53eb-4e40-82b0-0f01eec97fb7,1570ffc1-1c6f-46b9-af3c-549740c613a8,2025-04-05,P8968,2,607.16,East,UPI,4,1214.32
7f95808a-9d91-451c-bbfe-eca384ba6f59,1571c2f7-f1a6-4238-b7e2-c49316cefbed,2024-01-13,P3682,5,387.5,West,Credit Card,4,1937.5
46169454-dc80-4dca-97b5-df53cc57e5ce,157fabdf-e0a3-44d0-8646-38b4c6b8be62,2024-09-09,P7043,8,507.28,East,Credit Card,3,4058.24
bd11c67f-eae2-4ecc-8b77-1437d7d6ee6b,1584cd28-62a8-47ef-8c2e-3569a6f717d7,2023-05-17,P1392,3,430.32,Central,Cash,2,1290.96
a664e92c-2761-4a93-9a0a-a77f251ee752,158624a4-9368-4371-b020-95b7430b947f,2023-12-24,P9099,3,380.34,North,Net Banking,2,1141.02
fd7eda99-9055-44a2-a2c1-bf2ade389418,15898409-182f-4436-b809-b8f329e4f3e7,2024-12-16,P9889,2,548.16,East,Cash,3,1096.32
d9306b47-d150-41a0-af5e-713c27d410fb,158c4a04-02af-414b-9a5e-a01fdf2b8e8f,2023-07-21,P4130,9,982.57,West,Debit Card,1,8843.13
bacc5316-f852-4966-94e3-cf4645e15318,1599f449-37d7-4df8-8c84-72bddfc51db1,2025-01-09,P2329,9,234.38,East,UPI,2,2109.42
e4f180e4-a1a2-4161-b787-2146df300daa,159df1a8-0018-4af3-bfca-371a36737989,2025-01-25,P5336,9,918.28,South,Credit Card,4,8264.52
f96801a6-6be2-42aa-a271-2344b4dd6637,15a060b2-d2f5-4599-83f1-d217aff87af9,2024-06-27,P8858,5,155.23,South,Credit Card,3,776.15
e473e9f5-dd98-49dd-ad94-edd981bc7ed5,15ae9486-1e05-4b7c-9e20-13b23d84bc1c,2023-09-23,P4653,3,525.01,West,Cash,5,1575.03
47957575-640c-4b8e-9fc8-1fae423fe396,15bc8837-c4d9-41f7-9154-a6a03e341829,2024-11-30,P6619,6,246.52,East,Debit Card,4,1479.12
d033d21a-ac17-426a-9b5a-4da4eb997d35,15c16295-d639-49bb-b547-16e2fed85bda,2024-10-19,P6329,5,999.82,South,UPI,3,4999.1
ea0c3806-b4f7-42b0-a572-5eaf2f4c221d,15c7be3e-a379-4d03-b9c6-2a833f75caa7,2025-04-16,P6215,7,212.93,West,UPI,3,1490.51
25b4fe2e-ff00-4288-8781-0bdf215f5343,15c89950-22ae-4ec0-9506-284002c1cb75,2025-03-06,P3433,7,732.94,South,Net Banking,2,5130.58
cdc4f62c-e254-4bbd-9c59-5aea5c0d6446,15ce5c1d-38d5-4d3f-97f3-cae78e6e3842,2024-09-01,P4858,6,325.88,West,UPI,,1955.28
e54fa91f-008a-4cc8-aca9-e8c7d122a441,15d0498d-b4d2-49ad-8d9f-20cd76e5be7c,2024-02-17,P3709,7,586.57,West,Credit Card,5,4105.99
5bd3d75d-44a8-4b61-aea6-62d2ebb27db6,15d45551-e050-496d-b732-9b6a5b7f3cbb,2024-08-26,P2620,7,673.7,South,UPI,2,4715.9
4294adbb-e722-49cb-a022-3f0ce32d728c,15d53e85-9343-44b1-8e66-b1d4649a248e,2025-02-09,P3224,2,840.62,South,UPI,,1681.24
089a3bed-c3de-474b-8316-24677c503e2c,15e4d659-ee94-4878-ac17-80e4c06c39a7,2025-03-31,P6543,2,949.62,North,Cash,5,1899.24
fede051f-8561-4f38-a472-1b7d69ed47d7,15eeed43-252e-42d7-a529-0ff2cdf4e81b,2023-09-21,P3045,8,473.85,West,UPI,1,3790.8
2a55a4f6-6d45-41cc-9030-af718e81393c,15f08631-08ac-4ae9-8eb4-3a543d26c1ab,2024-07-07,P3373,7,705.77,South,Debit Card,1,4940.39
645be02a-686e-4d3e-b064-7c9a344d0d6e,15fc7a9b-9943-4ad5-8815-093ddccfff01,2023-10-03,P6740,3,146.17,South,Cash,2,438.51
0bcceb90-fe55-445a-82b4-20d22b889d8a,16064fda-9a30-4ed5-ba99-5f2e3487a2a0,2024-02-11,P6086,3,434.06,North,Credit Card,2,1302.18
018a6b77-cde7-4a2c-a160-20ddb83306b9,160c40ba-616f-46cb-a951-c6daa3b1fc10,2024-11-12,P7367,3,479.42,South,Debit Card,4,1438.26
a3e4103c-4587-4315-8e39-77c59a76b10a,160ec760-fc96-40ce-9c9e-b497bccaae22,2025-03-02,P2449,3,670.55,North,Cash,4,2011.65
0768d342-be14-4929-bcb4-4323a69fa222,161295f1-17aa-4022-89c6-7bdce3c2eac2,2025-01-30,P9552,2,134.54,Central,UPI,3,269.08
fce9987e-0a5f-4299-95c4-d284fc1b980a,1618f535-cda9-4a2c-9588-85ffd9d833ca,2025-03-22,P4816,2,126.63,West,Cash,3,253.26
2708f929-0777-4d13-a13b-49764eac13ec,161f70c2-2355-49d3-959c-1b33b673555b,2024-05-27,P4433,9,631.51,North,Credit Card,4,5683.59
3a220641-3b24-4d35-894c-f236ddb80088,1629ccb2-f9b4-49e1-8467-ea6a5cd15bec,2025-01-26,P5092,9,797.95,Central,Credit Card,3,7181.55
0734167b-aeb4-4687-b5f3-8602b46e09e5,16324e6d-89ef-46fc-812c-1eb740c4a0b1,2024-10-13,P8520,1,653.8,East,Cash,1,653.8
5dac9efb-d5d5-4fd4-b1ff-c2237abe85f1,163d2eeb-6b66-4aae-9d0c-f2c21d989c5b,2024-01-26,P8192,5,693.63,South,Net Banking,2,3468.15
784e60bd-bb71-4248-9714-60664567ad9f,16439b8d-9af2-4c92-9a20-d2d680db7253,2023-05-21,P3158,7,650.85,North,Debit Card,3,4555.95
5663ab0c-583a-4b9c-8b7a-f8bbaa90e3a0,16465339-fe55-404e-bc7f-420ae0b21755,2023-06-08,P4533,2,144.59,North,UPI,3,289.18
ac092e6e-e97d-444b-850f-ddfb48c79037,1646b97d-2ac5-4594-8ea6-aee1e9c32759,2024-12-19,P5622,5,803.36,South,Net Banking,4,4016.8
2e7de4c8-c624-4d9e-803f-6d08c3c6e069,1648fa68-64fa-44a8-88b2-dd005d0a0cea,2023-12-23,P3574,5,194.71,Central,Cash,4,973.55
fb70aa8a-15ff-43ce-b647-b8339c58980e,1652d3c8-0aae-42d7-bc1d-083dff77644a,2025-04-02,P7321,7,81.83,Central,Net Banking,1,572.81
9f77f65f-d881-4225-bd05-6056208c39aa,1654fc51-b15b-4972-ab21-ad8d93bff1dd,2025-05-04,P2008,2,258.01,North,Net Banking,,516.02
6c86edc0-dcfe-4520-b887-ba9118967aa7,165bd8e6-9d49-429a-b3be-d6c6a2cb9a56,2025-05-09,P5484,6,365.06,East,Cash,4,2190.36
88f39354-91a4-4ae7-b74a-1340dba85010,166730a3-e187-45d6-aee0-3f4b603b5fd6,2023-08-13,P2897,3,725.03,West,UPI,4,2175.09
211a6908-262d-4eb0-a039-84fe4d8784fe,166b721f-9250-42f3-9822-3a38f6152a95,2023-07-02,P3878,5,748.28,West,UPI,2,3741.4
4672148e-39f3-4b89-b1de-2ceadc4698c9,166be188-3e2e-4492-af18-0eb492ff0675,2024-09-01,P8669,9,790.09,South,Debit Card,4,7110.81
d9594752-0a87-4cd6-8c21-4f3711154e29,1673d9a0-9b87-4535-b4be-e7dc5b721028,2024-01-28,P8690,7,638.2,West,Net Banking,3,4467.4
0bfcc0e7-5645-40c9-89cb-0a96dfdfc217,1675a355-0418-4037-bb47-15466347a2c6,2024-09-12,P1808,4,680.39,East,Credit Card,1,2721.56
a4e66b53-38e1-42c1-af64-5f60fc64f63f,167e6f80-0d6f-411d-9f7a-21c61d7744a8,2023-10-13,P7301,1,33.05,Central,Credit Card,,33.05
2e352238-77ff-4e09-99ec-6a4c47da1a41,167fbf12-1b19-4de6-bb26-a0268d112a65,2024-11-06,P3747,9,114.98,South,UPI,3,1034.82
285e8f72-b674-4c70-b2a5-d106db1edee4,16844933-7c2e-448c-ac6d-24fb2c04b814,2024-03-25,P7447,7,850.14,Central,Net Banking,2,5950.98
7c43511d-0a32-4c94-ae46-a9863719f274,168ba0f2-accf-4fae-a30d-c0e2e2224902,2023-10-23,P2253,9,855.95,South,Cash,4,7703.55
4598eca8-d694-4373-b442-29ebe6b9e345,16b308f9-d3ed-400d-9ad4-4b2115760838,2024-02-29,P9185,8,83.87,Central,UPI,4,670.96
700ebe11-9b04-478f-b18d-7df36dd48e39,16b3173e-5d3f-4093-98ef-8a73c0852e9e,2025-03-21,P2215,6,317.14,Central,Credit Card,3,1902.84
0a324208-f3d0-47ee-9772-6b16a5dd341d,16bf2df5-71ba-4566-a35b-d16c5bc2e18b,2023-06-08,P1480,4,532.95,West,UPI,4,2131.8
ae7442ef-61aa-48a7-bfd6-a8c82b99f937,16c23490-62c8-43e7-adbd-f2379b273ac6,2024-03-22,P9734,6,135.52,West,UPI,5,813.12
772b2011-1eb5-4679-8052-46e2e92d0961,16c38885-46fb-4ecb-8d06-923135120f85,2023-09-26,P3851,4,244.55,West,Net Banking,3,978.2
b93d2888-1420-4540-bd94-4abb1026d013,16c7221d-22c6-411e-8e3f-9066224bada1,2024-05-12,P6456,3,136.77,North,UPI,3,410.31
0bdf4cda-074f-486f-b6cd-6341c1cdf1c8,16ccfe9b-fd06-4c27-8115-b4180eaedac3,2023-05-22,P1473,8,147.76,South,Net Banking,4,1182.08
bc1745c6-f32d-445b-82b6-63f8726dedef,16e14c28-5b07-4384-be03-2f19967bd6c5,2024-01-16,P8250,6,159.41,Central,Cash,3,956.46
e15754ef-f882-49f7-8b8c-946f41c95b1d,16eef526-467d-47a0-be3b-af761d1fbbda,2025-04-02,P2084,3,44.53,North,Net Banking,4,133.59
3dbf0e6a-9b9f-4e9f-8b39-e9435de4aad3,16ef8405-4c4c-4171-8b67-3d59ce67e5a1,2023-08-16,P9915,5,545.56,East,Credit Card,3,2727.8
7aa5a185-b257-42b3-86fe-5c42565ef302,16f3a004-20ae-43cf-891f-fb2a4771705c,2024-06-20,P2452,2,385.06,East,UPI,2,770.12
76ebede2-720e-40e0-9bd2-3f1d148aedd0,16f5cd89-1b70-4d6e-9813-05f04a037a9e,2024-04-29,P2474,6,629.95,North,Debit Card,3,3779.7
